Row;ADOBE_NAS_;ADVANCEDMICRODEVICES;ALPHABET_A_;ALPHABET_C_;AMAZON_COM;AMER_ELEC_PWR_;AMGEN;ANALOGDEVICES;ANSYS;APPLE;APPLIEDMATS_;ASMLHLDG_ADR1_1;ASTRAZENECAADR2_1;ATLASSIAN_A_;AUTODESK;AUTOMATICDATAPROC_;AXONENTERPRISE;BAKERHUGHESA;BIOGEN;BOOKINGHOLDINGS;BROADCOM;CADENCEDESIGNSYS_;CDW;CHARTERCOMMS_CL_A;CINTAS;CISCOSYSTEMS;COCACOLAEUROPACIFICPARTNERS;COGNIZANTTECH_SLTN__A_;COMCASTA;COPART;COSTARGP_;COSTCOWHOLESALE;CROWDSTRIKEHOLDINGSA;CSX;DATADOGA;DEXCOM;DIAMONDBACKENERGY;ELECTRONICARTS;EXELON;FASTENAL;FORTINET;GILEADSCIENCES;HONEYWELLINTL_;IDEXXLABORATORIES;INTEL;INTUIT;INTUITIVESURGICAL;KEURIGDRPEPPER;KLA;KRAFTHEINZ;LAMRESEARCH;LINDE_NYS_;LULULEMONATHLETICA;MARRIOTTINTL__A_;MARVELLTECHNOLOGY;MERCADOLIBRE;METAPLATFORMSA;MICROCHIPTECH_;MICRONTECHNOLOGY;MICROSOFT;MICROSTRATEGY;MONDELEZINTERNATIONALCL_A;MONGODBA;MONSTERBEVERAGE;NETFLIX;NVIDIA;NXPSEMICONDUCTORS;OLDDOMINIONFGT_LINES;ONSEMICONDUCTOR;OREILLYAUTOMOTIVE;PACCAR;PALOALTONETWORKS;PAYCHEX;PAYPALHOLDINGS;PDDHOLDINGSADS1_4;PEPSICO;QUALCOMM;REGENERONPHARMS_;ROPERTECHNOLOGIES;ROSSSTORES;STARBUCKS;SYNOPSYS;TAKETWOINTACT_SFTW_;TESLA;TEXASINSTRUMENTS;TRADEDESKCL_A;T_MOBILEUS;VERISKANALYTICSCL_A;VERTEXPHARMS_;WARNERBROSDISCOVERYSERIESA;WORKDAYCLASSA;XCELENERGY;ZSCALER
APPLIEDMATS_;0.000484871369036134;0.00220647618502195;0.00183645144853685;0.00155990892366879;0.00105447537606534;0.00375816971674736;0.000321503499328487;0.00077055551801516;0.00163074007778156;0.00163588242214375;0.00410459596335536;0.0020989641818738;0.00173421061953538;0.00262676043473733;0.00126436594866698;0.00124123419069893;0.00207823498224715;0.00225222501285208;0.003032063453952;0.00202471062142717;0.00216888074457455;0.0017931543291536;0.00199454404577645;0.00262343792621229;0.00275362706817463;0.00225943161472288;0.00152500349273246;0.00133558062354806;0.00240105383277926;0.00260631531320889;0.00432533516899164;0.00301540686494091;0.00188935575015068;0.00208263966677347;0.00565689463987409;0.00163345346597681;0.00244460567855244;0.00255308419110417;0.00300587490938826;0.00047064606024524;0.00285489483133071;0.0026374921494775;0.00154518891360453;0.00337378759479092;0.00157407305842373;0.00169156167751421;0.00246443974801168;0.00306964451005872;0.00161623296286243;0.00226057181529338;0.00129273268490187;0.00301807033031647;0.00204264132495949;0.00227116661701057;0.00219360611229456;0.00014166868771213;0.00168059513404704;0.00282057324571763;0.00167835768661028;0.00186586274118002;0.000993344185425205;0.00177990416165984;0.00158620178887025;0.00225013900850928;0.0010800009665529;0.00184422084642935;0.00144549646096242;0.00214329352107229;0.00153589144731884;0.00239550474095532;0.00199372019024573;0.00189088084845058;0.00215423079272165;0.00126366142683512;0.00158424468995371;0.00248571770243693;0.0027664856932696;0.00190020792594626;0.00119139058839744;0.00287166031382633;0.00160777101486652;0.00348456789457019;0.00174937511710155;0.00180013148850176;0.00255200547437677;0.00268035829011838;0.000734037348108968;0.000730689589906482;0.00162767132907692;0.00321971415784776;0.000796834369479196;0.00234773099569608;0.00111292951667363
ASMLHLDG_ADR1_1;0.00168168969954116;0.00250465826714748;0.00378488509841027;0.00213120516137929;0.00268580209983611;0.00488737362848407;0.0027011014385451;0.00230034314926339;0.00327842244171614;0.00181745973559913;0.0020989641818738;0.00470782124213889;0.00243246627221332;0.00326260011862464;0.00228070879632748;0.00145498149573156;0.00389593828762205;0.00266284950358045;0.00361290102922676;0.00210160394332392;0.00225608567379352;0.00158960271614778;0.00198281230932025;0.00213477956616199;0.00276347474656303;0.00457625727782979;0.00198647778010961;0.00215903622108711;0.00315803414034717;0.00316414903348667;0.00488154706603609;0.00241509340008743;0.00134844576942441;0.00239571701162829;0.00554650471415012;0.00338990783941235;0.00400103198151481;0.00351187935330857;0.00276507027032707;0.00226926454040124;0.00270105383868638;0.00385568290451225;0.0013872648274319;0.00339807908095908;0.00222137351178951;0.00258463747271702;0.0032050215268973;0.00372142687572981;0.00217875211609829;0.00269101796341546;0.00107117252139526;0.00254952874844895;0.00492844035429876;0.00225686216890101;0.00238453460730728;0.000932290669814184;0.00288778431705716;0.00379359890323835;0.00211105516841928;0.00276826374199085;0.00136091352557888;0.00246734557200327;0.00219110370128866;0.00297803086719443;0.0012518303906815;0.00312997975965436;0.00249520494900215;0.00215884763453062;0.00333703281973743;0.00354117748825439;0.00146933252424893;0.00260774593872845;0.00201994221016111;0.00103436545993983;0.00311140245450887;0.00331995605136069;0.00320601918221718;0.00289457729201474;0.00119369701300759;0.0036860504774141;0.0026460211967794;0.00334220388272592;0.0028099712867068;0.00176835781155092;0.00345262060377896;0.00392600416524963;0.00267306183177532;0.000691071711227611;0.00379294329708157;0.00391208256264279;0.00225374312231021;0.00405506873184325;0.00127983532524234
ASTRAZENECAADR2_1;0.00211989991576852;0.00309677830984069;0.00425001624502878;0.00192514526930699;0.00476188002689239;0.00610566071551577;0.00232626431252792;0.00206096753653162;0.00237220381415279;0.00159724349541933;0.00173421061953538;0.00243246627221332;0.00466361919286884;0.00372609621221539;0.00312556504291412;0.00223640738097547;0.00478959932504136;0.00320571966377664;0.00409987853161511;0.00333180533199441;0.00288757801873143;0.0015884570884386;0.00298494492471723;0.00276684783443661;0.00306101120197606;0.00479849327718177;0.00258848067113033;0.00120289567336841;0.0021505226477234;0.00219254287839784;0.00489472791360959;0.00171371803489343;0.00178972058286999;0.00323163368169854;0.00523434389128346;0.00454323301867303;0.00439732985795013;0.0028370994119018;0.00381773303495148;0.0024969455458235;0.00468875509286346;0.00255113069769615;0.00214930700186532;0.00424987732018914;0.00325970311534475;0.00319588071596997;0.00454137360332084;0.00411317693503598;0.00361377675067233;0.00357702653661707;0.00240348773124491;0.00231035380898102;0.00329458198701347;0.00273378084415957;0.00307723803157165;0.00144178964538045;0.00343083186076154;0.00271623804455892;0.00362449029347498;0.00336253538604;0.00273485991241441;0.00364133234892438;0.00227132331187007;0.00466036064421855;0.00277347611483968;0.00339313514142791;0.00239305210470155;0.00303172243951543;0.00332798768011378;0.00515915442494615;0.00215787282882698;0.00342293436691081;0.001361016179532;0.00168437321060599;0.00328755487251818;0.000507113980668717;0.00477567638278071;0.00204497449174447;0.00177391079445959;0.00529167729564573;0.00336577560776102;0.00184018644162626;0.00169781056836399;0.00362511775710352;0.00441922752113137;0.00350614990822485;0.00324118313752313;0.000573096708897803;0.00471753151253798;0.00389134311727545;0.00202925705173303;0.00438901774264585;0.0017537571472894
ATLASSIAN_A_;0.00354296208523581;0.00517624995638295;0.00755727404878332;0.00358539953788526;0.00400271330116006;0.00787544516189114;0.00457429921375461;0.00357922502384205;0.00680040070171939;0.00393819694595032;0.00262676043473733;0.00326260011862464;0.00372609621221539;0.0100112993843577;0.00423733764335601;0.00252711326529444;0.00676181968117209;0.00558073729873445;0.00518304728912764;0.00366835246404721;0.00280389005174125;0.00233975706443801;0.00386157944011282;-0.000186676135965084;0.00383974012641653;0.00484594736708397;0.00330186695226362;0.0012870964576523;0.00463717681020228;0.00248052942425377;0.00811258402171869;0.00645539442795014;0.00187430191584051;0.00340912024556854;0.00794950984600667;0.00448947841683708;0.00529936233238679;0.00335254247260384;0.00552938509169075;0.00403856443618589;0.00557128567795244;0.00556891299091812;0.0029129685875463;0.00560610003143599;0.00443879489222339;0.00439377242235651;0.00616012450354959;0.00623598041942802;0.00539407095849928;0.00493300415955892;0.00231738742194317;0.00444213706166881;0.00623235656595157;0.00364599879673049;0.0036933802660021;0.00156078015190724;0.00534238376273;0.00489426657551374;0.00469490314033749;0.00484559787820635;0.00185007122248396;0.00357917531447639;0.00204519894084407;0.00414023381745051;0.0030778423310896;0.00516778638818942;0.00405606081867368;0.00389377413639291;0.00834291122279548;0.00347341050382429;0.00304744509389746;0.00722693796503622;0.00418996636691016;0.00169904538937894;0.00449904226951636;0.0043789182985117;0.00346088501774762;0.00578008520254436;0.00230402469783437;0.00451268696241529;0.00313956625528459;0.00281725929187731;0.00494690040212244;0.00454778139591465;0.00684668898326917;0.00553256717616563;0.00364938001685975;0.00245292765689567;0.00477772489737717;0.00862587246788302;0.00358060171472944;0.00617600945847976;0.00252043307686859
AUTODESK;0.00359942712998979;0.00500493080525733;0.00747810193193781;0.00456050146460915;0.00515511867262928;0.0104073791592268;0.00466440971562583;0.00420406159108023;0.00499265220284803;0.00254696025039645;0.00126436594866698;0.00228070879632748;0.00312556504291412;0.00423733764335601;0.00706110465789961;0.00159806250962982;0.00702946333192982;0.00669189886881342;0.00493759767587707;0.00476279022298578;0.00367704494823539;0.00101946268680023;0.00284555898618492;0.00307244313081631;0.00379261150915044;0.00592084535416797;0.00313686271880356;0.000711299969971093;0.00400421322038722;0.00418436596267271;0.00606423760600097;0.00528182625023319;0.00117407947936016;0.00429013323226258;0.00897112060579011;0.00525035499967695;0.00625497264201508;0.00421349063410774;0.00377810651604319;0.00459142625351226;0.00511316765187625;0.00275627259709789;0.00157295618124266;0.00559108093811378;0.00296135463703308;0.00473421794987598;0.00646516333439593;0.006242459992505;0.00466782854713466;0.0033918583671884;0.0010629906851093;0.00335371888245848;0.0054426498374864;0.0025777032397745;0.00345260194198905;0.00132910598588232;0.006161543902241;0.00467540600476502;0.00380431032430668;0.00393481448565227;0.00114365181942854;0.00343451153437198;0.00187295939189506;0.00656856614503007;0.00240558580230327;0.00412370543965097;0.00307101922496445;0.00291742984746106;0.00485291687481107;0.00585206005819155;0.00216955978578821;0.00505436794942066;0.00195741815056152;0.000466363672349097;0.00487412128729048;0.00522779479188305;0.00372929398978928;0.00665129218232106;0.000808919991182041;0.00652045297972718;0.00468989297247487;0.00418917273534985;0.00521546598638901;0.00328816924532618;0.00666497068325775;0.00746042557015493;0.00387585994863317;0.00110952828289085;0.00752949174355128;0.00793914705754764;0.00425660287110883;0.0057998135983268;0.000810581663139841
AUTOMATICDATAPROC_;0.000881216578838268;0.00202869437311282;0.0011964497547001;0.000204329600750415;0.00156273554701979;0.00262457616650651;0.000396566042678416;0.00101316327245291;0.000261081649800516;0.00111453576698522;0.00124123419069893;0.00145498149573156;0.00223640738097547;0.00252711326529444;0.00159806250962982;0.00239367183236164;0.00154807241536134;0.0018045531626679;0.00194515118484416;0.00147026199922859;0.00153870524628699;0.00174684432476757;0.00183490636213659;0.000440155367746474;0.00216315535079161;0.00116674152631642;0.00184426150569232;0.00120447754195576;0.00101784599315958;0.00129614113986617;0.00178413296211125;-7,60E+09;0.00138409170938271;0.00187237934765455;-0.000286795008390991;0.00138262503498059;0.00116137976898385;0.00131154826932942;0.00233538866437336;9,40E+09;0.00291676921858999;0.00120152389535233;0.00207554302110179;0.00229915797747164;0.00235111930143227;0.000863225896465772;0.00233132532530901;0.00193806230841993;0.00195492211589141;0.00205793068664125;0.00188280858680366;0.00198081342727853;0.00067867104364057;0.00193014301174271;0.00209153055918004;0.000540648618465401;0.00139877754475095;0.000225407152722516;0.00224199577123528;0.00215297934746271;0.00191454271660209;0.00175481536850369;0.00192253596000139;0.00217916204300157;0.00131734104565755;0.00172641544861071;0.00155674002470559;0.00220558113883259;0.00247996324963916;0.00286594419431306;0.00150505522173712;0.00141079100511814;0.00080619727761139;0.00182065258928794;0.00172627892460493;0.000172667143345325;0.00224224295817879;0.000708199263662688;0.00183646503207047;0.00277988510689657;0.00144151857799928;0.000930682269135872;-0.000910475086250751;0.00226458824883934;0.00209248682214795;0.00190692712037597;0.0013508994449486;0.000823035383961418;0.00260584051860491;0.00170093628169272;0.000992293829178582;0.00160716964693922;0.00164834936634036
AXONENTERPRISE;0.0067207194678102;0.00816131910701488;0.0184330180205362;0.00935137309545532;0.00998983877567693;0.0166538391851143;0.00856785499016127;0.0065275014425865;0.00996844290717037;0.00530069813785387;0.00207823498224715;0.00389593828762205;0.00478959932504136;0.00676181968117209;0.00702946333192982;0.00154807241536134;0.0251005292393334;0.00893670957263044;0.00534332146270712;0.0123045676461317;0.00654280986332474;0.000252597325797079;0.00308935807437199;0.00318949616011908;0.00543545636968688;0.012928106209447;0.00197736880724352;-0.000632931716089701;0.00637565001695972;0.00572107520944881;0.00893035076041765;0.00758303808308374;0.00181888868765614;0.00669461328237168;0.0207165009502546;0.0115645539001819;0.0135160719181934;0.0099430650749862;0.00565166326514876;0.00989438132807526;0.00634696382938503;0.00546072571588253;0.00261989671803572;0.00657070754118988;0.00280612071640157;0.0103417512045231;0.00591384009696613;0.00837148519054693;0.00781378812462848;0.00504570889457433;0.00090330849398505;0.00337329995982186;0.0155512286107157;0.00408665457361142;0.00321181729448168;0.0021615651654826;0.00690742292820905;0.00510916088706823;0.0056211152073517;0.00589711203021747;0.000716245832410628;0.00542689930927123;0.00173106539866353;0.010482795111394;0.00444049450225465;0.00539339745001609;0.00456295103828968;0.00338255113816536;0.0042898071994432;0.00421749798748868;0.0037221467095604;0.00824314883097793;0.00515162135544178;0.000636436433370699;0.00866479410580043;0.00434510704529521;0.00136473427113018;0.00856795543216187;0.000137954849844794;0.00981910101211826;0.00702918335926919;0.00552677248929879;0.00995350509560555;0.00376349716804915;0.00706178287842204;0.0133181302856358;0.0059389425089156;0.00137280781084522;0.0130200085910048;0.0072287253493761;0.0065192952088191;0.0130689207059028;0.00134161794929598
BAKERHUGHESA;0.00472080452760923;0.00637332690413885;0.00949010699900869;0.00580422410443786;0.00566878234569051;0.0108414228324674;0.00484016449780228;0.00427592095340633;0.00699983146613484;0.00321600073212554;0.00225222501285208;0.00266284950358045;0.00320571966377664;0.00558073729873445;0.00669189886881342;0.0018045531626679;0.00893670957263044;0.0115158963462678;0.00464368315575939;0.00495837087390994;0.00394409420080065;0.00210330192307389;0.00314716278615906;0.00189667201385356;0.00435805679916196;0.00621327094336005;0.00240683350129573;0.00182593161057107;0.00522088860623533;0.00486701504761199;0.00648909277334912;0.00688642178395282;0.00177946075351401;0.00417725202688297;0.005412119276683;0.006068166276409;0.00683352420397339;0.00356803158370738;0.00385302904997057;0.00459576833952178;0.00549583084950132;0.00404908123841964;0.00219536257575763;0.0052703220923885;0.00311122043749447;0.00617570241119234;0.00538178896165679;0.00686623524479489;0.00511554565934561;0.00423429666084018;0.00123208384588693;0.00504015163012029;0.00673260493226096;0.00213057330671269;0.00306284834702299;0.00182936285939143;0.00768435454272908;0.00436880048434631;0.00418547264624076;0.00432022602550217;0.00126511379910064;0.00343442800357216;0.00176507173588762;0.0064941681681124;0.00262289504387853;0.00399293826827978;0.00398565659875036;0.00272774932295494;0.00505847157313719;0.0040618384733292;0.00309154196463269;0.00481536238709719;0.00294705923423165;0.0014752782723495;0.00472976287546368;0.00562892582681971;0.00311742856857066;0.0083414941755715;0.000466406856488689;0.00632736244226899;0.00536217829589908;0.00352991043700283;0.00713198115545739;0.00314590710198294;0.00673578892502882;0.00733917018673139;0.00380578947244584;0.00100400938808346;0.0061711241388879;0.0107642586898396;0.00438701598968856;0.00772893744971506;0.00148134340688689
BIOGEN;0.00261570050568616;0.00495120153435917;0.00680409078374758;0.00306934726011171;0.00614034157284656;0.0109533069532399;0.00517087991816824;0.00389864187678523;0.00522849574106274;0.00241461239582348;0.003032063453952;0.00361290102922676;0.00409987853161511;0.00518304728912764;0.00493759767587707;0.00194515118484416;0.00534332146270712;0.00464368315575939;0.0107540484817777;0.00362948320294679;0.00458209145398998;0.00214454542256205;0.00479069785842604;0.00485722492824118;0.00594608707324808;0.00659373462740697;0.00330486758636305;0.00115968384593846;0.0049159964313212;0.0053950739565113;0.00893397546375997;0.00561570640803689;0.00211673650177116;0.00544284587230257;0.0110618830741771;0.00480318640607454;0.00591019129388502;0.00564765832955229;0.00520050278702028;0.00375272900101883;0.0054714300094642;0.00390331453032102;0.0023974112051184;0.0100702685060164;0.00261310182542438;0.00404098678669319;0.00784468091911772;0.00762420441137726;0.00467007806516087;0.00386030048317696;0.00131912251598981;0.00484915191815918;0.00633879536819416;0.00382940157383207;0.00416374087745052;6,32E+08;0.00625081768738514;0.00503097817443482;0.00469682366107771;0.00484968503025154;0.00165340683666643;0.00412636042703141;0.00257253403870336;0.00671716028328043;0.0035812999944073;0.00624696678291088;0.00310870323819366;0.00529879423651845;0.00486112278133225;0.00848446836526114;0.00334614934357468;0.00456575777030774;0.00369238217671776;0.00136061061967173;0.00479156675240686;0.00580373468367411;0.0072124674949296;0.00382309563491813;0.00227873135347857;0.00809307597591009;0.00363085313169417;0.00807153908155695;0.00331146937939965;0.00330661242193209;0.00632281272502289;0.005611389891374;0.00417826831348795;0.000819815656963729;0.00769477935426848;0.00709662201930391;0.00388748425272506;0.00553327177315693;0.0014115719005064
BOOKINGHOLDINGS;0.00352288240529243;0.00621056945882113;0.0104718993217373;0.00572001754135594;0.00605069931936139;0.0112337539077469;0.00496954092582293;0.00439258175059109;0.0046844198732508;0.00416817513153681;0.00202471062142717;0.00210160394332392;0.00333180533199441;0.00366835246404721;0.00476279022298578;0.00147026199922859;0.0123045676461317;0.00495837087390994;0.00362948320294679;0.0124928679739599;0.00529166100632801;0.0011727227455819;0.00272003018848356;0.00382518368072486;0.00299004138101598;0.00906011342141471;0.00185622116906311;0.000102265653193477;0.00371018122474688;0.00341430675648006;0.00743334933373942;0.00429366897356291;0.00239936230537915;0.00570485770499495;0.0188632378169224;0.00794913685371543;0.0100398662790974;0.00915272459843969;0.00486339285585035;0.00470658775571371;0.00423434968611567;0.00186213231807784;0.00129047115958386;0.00488481207855346;0.00184239470102284;0.00577629094516757;0.00540914996665426;0.00560506109280961;0.0041266017553331;0.00371753857080365;0.00120901726050925;0.00208709341778601;0.00906545165784472;0.00211735382105786;0.00284080886621378;0.000819420954382986;0.0038616084562977;0.00412375127945694;0.00374880273205817;0.00489410789458761;0.000900794728222174;0.00300518871177655;0.00216108505981439;0.00922438404805838;0.00386664724696078;0.00402566443432975;0.00319400976094794;0.00240811242641104;0.00331441940623108;0.00456093414916459;0.0017089521413351;0.00551900781963276;0.00281954837938109;0.000737959778448854;0.0057577585845786;0.00247536508988173;0.00224879406920262;0.00575881705867859;0.000453177247585351;0.00798011484338521;0.00476837609453237;0.00621837517026623;0.00478583985583482;0.00318271522250157;0.00503293618395243;0.0117707863860297;0.00453357088515225;0.000826110811340413;0.00926193255247613;0.00394851586836148;0.00438855194372168;0.00819918699920127;0.000658237753043106
BROADCOM;0.00200505222850295;0.00413319649448471;0.0069718080158366;0.00333741409728167;0.00415943119551082;0.0078701455167494;0.00376360031667573;0.00292599437130684;0.0037728527821704;0.00228581637525547;0.00216888074457455;0.00225608567379352;0.00288757801873143;0.00280389005174125;0.00367704494823539;0.00153870524628699;0.00654280986332474;0.00394409420080065;0.00458209145398998;0.00529166100632801;0.00561544097661996;0.00147151691323539;0.00273470252117517;0.000902003742579902;0.00292117940932656;0.006211847985237;0.00260699870071896;0.000809619177514045;0.00254093003377043;0.00389583725031747;0.00546811250518762;0.0026439640657246;0.000929616925803097;0.00557738049975057;0.0091094827537715;0.00563613374734692;0.00593037786406174;0.00494310896147885;0.00381671094204397;0.00256780281485619;0.00419620296419114;0.0023371772220093;0.00136083394642808;0.00496958953915602;0.00170379846156913;0.00373467355562931;0.00483451588760282;0.00458792772942934;0.00313566776178267;0.00249581147416584;0.00132691566787742;0.00167804763482359;0.00647373648745816;0.00192414829531099;0.00301902294438456;0.000879627700144545;0.0040954413101593;0.00311661214692635;0.00315132081476137;0.0031966709959576;0.00112136389656399;0.0022777673894305;0.00192346511538776;0.00747345153839654;0.00227108471017577;0.0031641652589471;0.00241239122804695;0.00261148475451131;0.00264458688531967;0.00504377480112619;0.00203189101350837;0.003159253571128;0.00168743814750945;0.000764299955244211;0.00399690021052093;0.00188375032430956;0.00357273656882421;0.00372115366835846;0.00128615287970329;0.00733561830318851;0.00308828665907182;0.0046974545222296;0.00238069811275874;0.00288945774677078;0.00395860428475545;0.00562944707027076;0.00331886031820836;0.00107834285881092;0.00796651924553265;0.00494162520621497;0.00293173555813949;0.00572816892080574;0.00146101014372213
CADENCEDESIGNSYS_;0.000711954588605821;0.00170714010862022;0.000725115681772509;0.000379101426004056;0.000433380994130495;4,65E+09;0.000339865285913073;0.000503208818946078;0.00111788523737927;0.00067550040931567;0.0017931543291536;0.00158960271614778;0.0015884570884386;0.00233975706443801;0.00101946268680023;0.00174684432476757;0.000252597325797079;0.00210330192307389;0.00214454542256205;0.0011727227455819;0.00147151691323539;0.00519648375684164;0.000941546082708184;0.000928260815643311;0.00249587871834252;0.000833394477971266;0.00152835449953485;0.00267107707620229;0.000621581295471051;0.00243976978971832;0.00299073968502036;-3,35E+09;0.00292679974441624;0.0019956449313819;-0.00352636034702777;0.00140304794292594;0.00074197006195702;0.00137808236543092;0.00217845942031174;-0.000572462762389915;0.00249796296678697;-0.000250737204984777;0.00172945660964017;0.00154924200305169;0.00243604758439899;0.00067404241036065;0.00185816424279734;0.00231823027173747;0.000181603668261596;0.00184842095092707;0.00155988251585267;0.00327268356627986;-6,18E+09;0.000774567919780343;0.00187007865929368;0.00155923789897565;0.000620729657132878;-5,10E+09;0.00122317738594768;0.00256515619458538;0.00104944297470902;0.00133530131604644;0.00162379194409425;0.00169591319069858;0.00109142075603942;0.0012173195403055;0.0011137081754451;0.00190653960166757;0.00201797558452695;0.00350293554120115;0.00187668761472399;0.00107657238634388;0.000924933360960613;0.00150694172392117;0.000951440175354399;-0.000236018884773812;0.00203159895539641;-0.000928716928800677;0.00168993779176956;0.00229519686011653;3,84E+08;0.00142030861453939;-0.00193237340217195;0.00152223755503803;0.00107671282330734;0.000428923267720635;0.00224980417447426;0.00137700835223869;0.000983049379562579;-0.000954383274766411;0.000528721108654048;0.00173359063232986;0.00200512003645468
CDW;0.00159203551181193;0.00301530932776338;0.00260306610300819;0.0011867542571315;0.00254535178935909;0.00647526703430749;0.0030056311388144;0.00223601547426399;0.00241128129945229;0.00163881265142901;0.00199454404577645;0.00198281230932025;0.00298494492471723;0.00386157944011282;0.00284555898618492;0.00183490636213659;0.00308935807437199;0.00314716278615906;0.00479069785842604;0.00272003018848356;0.00273470252117517;0.000941546082708184;0.00446719417354985;0.00219087460099315;0.00285053515730003;0.00402478185738595;0.00237935718428065;0.00101822523090739;0.0020177375437551;0.0023445713056169;0.00341535586694558;0.00228172422656814;0.000810606896557778;0.0028849651351343;0.0064681603838746;0.00348698108856021;0.00370364706308012;0.00290585357052568;0.00319838310844168;0.00176323522484314;0.00381443372868796;0.00169783864926615;0.00177184757640838;0.00553345236353536;0.00223796939957871;0.00207760076653554;0.00411231934989791;0.00442848974187403;0.00352283452697637;0.00299797022595606;0.0016411465713049;0.00222994895709344;0.00258313755781666;0.00233701787844512;0.00261385390348498;-0.000583609317070639;0.00328369762496476;0.0035648429830413;0.00367741050188702;0.0026222339205338;0.0018213391450371;0.00243996986162205;0.00179865366780241;0.00406973734534828;0.00237667323908632;0.0044022534460281;0.00196886854596221;0.0034123298039228;0.00345319683962119;0.00452779372752753;0.00196625395709291;0.00291968835563703;0.00151749619130261;0.00148770807106105;0.00263535190642909;0.00169234684831579;0.00467775410401912;0.00154619198548729;0.00168156800629356;0.00435490930702496;0.0023140059401583;0.0029197645536005;0.000890697040579572;0.00325319051076794;0.00451930736461975;0.00342719966190272;0.00249075306859204;0.00038896570492344;0.0042268447321569;0.00348158961555287;0.00221376737974054;0.00383038685256115;0.000736369265843196
CHARTERCOMMS_CL_A;0.00135906343170316;0.00170667312399585;-0.000747165495584463;0.00166399808488236;0.00685603041566666;0.00775223529883376;0.000553694560908937;0.00369611501302719;0.00129867912833772;-0.0014263204221996;0.00262343792621229;0.00213477956616199;0.00276684783443661;-0.000186676135965084;0.00307244313081631;0.000440155367746474;0.00318949616011908;0.00189667201385356;0.00485722492824118;0.00382518368072486;0.000902003742579902;0.000928260815643311;0.00219087460099315;0.0449988236882215;0.00645456019326263;0.00476203356617289;0.00171788227205148;0.000635027859331232;0.00431372720453055;0.00281650812570375;0.0104552553052689;0.00513660238221391;0.00166022702395957;0.00336167997861764;0.00281761177991968;0.00341990497416605;0.00421618430090951;0.00436005627995664;0.00457029008840409;0.0030815947436976;0.00278143403012348;-0.00345769532499887;0.00123959834594861;0.00359886135224227;-0.000589203868330225;0.00449809624125583;0.00801332854549731;0.00426640034892201;0.00209634923900345;0.00264487384908467;0.00167659895695122;0.00486886056759483;-0.000671379478542441;0.00461336029731569;0.00286680510108762;7,15E+09;0.00487489546865996;0.00311871637903178;0.00318982793070364;0.00243320624055933;0.00186958518193183;0.00198093558770435;0.00419635518423681;0.00374317063800683;0.00342136154052137;0.00517333730099776;0.00116459807170597;0.00243676105782015;-0.000160602985923004;0.0054415766559633;0.00200084058693421;0.00553096294868652;0.00254935216526914;0.000698684016334423;0.00209432276102329;0.00357648101191227;0.00821416736927154;0.00761089196450694;0.00396686692840337;0.00753695940988068;0.00423740917693979;0.00613635274452496;0.00691306115040565;0.00163338301777514;0.00331175831488348;0.00812737495109262;0.002385616257512;0.00018854231305689;0.00522358886806495;0.00311123230314672;0.00374797350282292;0.00324024280573126;0.0011023815505886
CINTAS;0.00203698155221389;0.00357038554121121;0.00501963357348915;0.0020412512537316;0.00470752913318343;0.00501330322998579;0.00216783010208481;0.00293692651851948;0.00260273837527235;0.0013924108415414;0.00275362706817463;0.00276347474656303;0.00306101120197606;0.00383974012641653;0.00379261150915044;0.00216315535079161;0.00543545636968688;0.00435805679916196;0.00594608707324808;0.00299004138101598;0.00292117940932656;0.00249587871834252;0.00285053515730003;0.00645456019326263;0.00701494360672577;0.00426966417573252;0.00226683497729249;0.00186777540965387;0.00341359107714115;0.00446198374167873;0.00574791987445827;0.00145374330266012;0.00246901490229762;0.00370596497858611;0.00554875764141998;0.00297020405052528;0.00436320213378144;0.00451503551960843;0.00467165803829635;0.00191272007573519;0.00448485783290382;0.00217231377775809;0.00280948323258233;0.00560559268047456;0.00278192289435746;0.00273641935802067;0.00528456611073916;0.00416344561732401;0.00321001871975684;0.00299003467674557;0.00207704099630535;0.00666146598537409;0.00265268983600408;0.00360390415919825;0.00321206885087832;0.000342414130458231;0.0031296208013601;0.0025540051176731;0.00336877845816639;0.0041234658170839;0.00202383544826772;0.00340318645034627;0.00200832279897993;0.00459018780837831;0.00243997819092626;0.00370476785849103;0.00205909543937008;0.00443352528782362;0.00193311905508127;0.00606891021535594;0.0032264101257454;0.00320369627264982;0.00227294079205816;0.0021777081172595;0.00312086965480444;0.00252402296472663;0.00563866413400145;0.00268670472895984;0.00213954035628044;0.00609329129086856;0.00316747560920168;0.00647119471198265;0.000773620889046439;0.00241300809217234;0.00299865651445524;0.00531862447708112;0.00290603283557217;0.00121902511497721;0.00552185485917162;0.00358046015764057;0.00295285187292713;0.00406241641749447;0.001598239424449
